Timestamp,Temperature_Residual,Wind_Speed_Residual,Radiation_Residual
2024-07-13 09:00:00,14.889436234263819,0.6955719759168035,273.96113847837984
2024-07-13 10:00:00,14.511111111111113,1.5191516146688562,292.9069512862617
2024-07-13 11:00:00,13.828407224958951,1.8618938149972633,312.1269841269841
2024-07-13 12:00:00,13.24734537493158,1.8825670498084293,331.9529282977559
2024-07-13 13:00:00,12.568363437328959,2.170366721401204,357.9425287356322
2024-07-13 14:00:00,11.777011494252875,1.9038806787082643,343.0727969348659
2024-07-13 15:00:00,11.475916803503015,1.5203721948549536,317.86918445539135
2024-07-13 16:00:00,12.026600985221673,1.049135194307608,278.0032840722496
2024-07-13 17:00:00,12.093705528188288,1.0574603174603174,204.6743295019157
2024-07-13 18:00:00,11.418336070060207,0.70535851122058,101.52380952380952
2024-07-13 19:00:00,10.64247400109469,0.12457033388067895,14.160919540229886
2024-07-13 20:00:00,10.181554460864808,0.03876847290640395,0.0
2024-07-13 21:00:00,9.705473453749317,-0.8311165845648605,0.0
2024-07-13 22:00:00,9.345320197044336,-1.4228954570333878,0.0
2024-07-13 23:00:00,9.352162014230977,-1.544750957854406,0.0
2024-07-14 00:00:00,9.043021346469622,-0.844926108374384,0.0
2024-07-14 01:00:00,8.900218938149973,-0.720224411603722,0.0
2024-07-14 02:00:00,8.821072796934867,-0.7262287903667213,0.0
2024-07-14 03:00:00,9.027476737821566,-0.9961029009304869,0.0
2024-07-14 04:00:00,9.060481663929941,-0.3436343732895457,-0.3404488232074439
2024-07-14 05:00:00,9.753858784893268,-0.3138806787082653,45.569239189928844
2024-07-14 06:00:00,11.160098522167488,-0.9219430760810072,137.2118226600985
2024-07-14 07:00:00,11.824192665571976,-1.201663929939792,121.11603721948549
2024-07-14 08:00:00,12.879474548440065,-2.0757635467980298,206.00985221674875
2024-07-14 09:00:00,14.189436234263816,-0.9744280240831966,274.96113847837984
2024-07-14 10:00:00,14.111111111111114,-0.20084838533114402,289.9069512862617
2024-07-14 11:00:00,13.828407224958951,-0.18810618500273657,307.1269841269841
2024-07-14 12:00:00,14.447345374931583,-0.24743295019157063,322.9529282977559
2024-07-14 13:00:00,13.668363437328953,-0.6096332785987957,288.9425287356322
2024-07-14 14:00:00,14.077011494252872,-0.40611932129173534,294.0727969348659
2024-07-14 15:00:00,13.67591680350301,0.9003721948549535,298.86918445539135
2024-07-14 16:00:00,13.626600985221675,0.7891351943076081,261.0032840722496
2024-07-14 17:00:00,13.393705528188288,0.48746031746031715,199.6743295019157
2024-07-14 18:00:00,12.818336070060209,0.20535851122058002,98.52380952380952
2024-07-14 19:00:00,11.542474001094693,0.24457033388067906,13.160919540229886
2024-07-14 20:00:00,10.681554460864808,-0.2712315270935961,0.0
2024-07-14 21:00:00,10.305473453749315,-1.2911165845648604,0.0
2024-07-14 22:00:00,10.145320197044336,-1.6828954570333878,0.0
2024-07-14 23:00:00,9.952162014230979,-1.544750957854406,0.0
2024-07-15 00:00:00,10.44302134646962,-2.104926108374384,0.0
2024-07-15 01:00:00,9.600218938149972,-0.3702244116037219,0.0
2024-07-15 02:00:00,9.621072796934865,-0.32622879036672137,0.0
2024-07-15 03:00:00,9.827476737821566,-0.796102900930487,0.0
2024-07-15 04:00:00,9.76048166392994,-0.3536343732895457,-0.3404488232074439
2024-07-15 05:00:00,10.35385878489327,0.19611932129173493,40.569239189928844
2024-07-15 06:00:00,12.060098522167486,-0.6019430760810072,133.2118226600985
2024-07-15 07:00:00,13.524192665571976,-0.971663929939792,213.1160372194855
2024-07-15 08:00:00,14.479474548440066,-1.4557635467980297,252.00985221674875
2024-07-15 09:00:00,15.389436234263819,-1.4044280240831966,271.96113847837984
2024-07-15 10:00:00,16.111111111111114,-0.930848385331144,290.9069512862617
2024-07-15 11:00:00,16.428407224958946,-0.048106185002736446,311.1269841269841
2024-07-15 12:00:00,16.24734537493158,1.272567049808429,331.9529282977559
2024-07-15 13:00:00,16.268363437328954,0.9503667214012044,359.9425287356322
2024-07-15 14:00:00,16.177011494252874,0.953880678708265,349.0727969348659
2024-07-15 15:00:00,15.775916803503012,1.1203721948549532,324.86918445539135
2024-07-15 16:00:00,15.626600985221675,0.9391351943076076,283.0032840722496
2024-07-15 17:00:00,14.893705528188288,0.9874603174603171,206.6743295019157
2024-07-15 18:00:00,14.318336070060209,-0.0946414887794198,101.52380952380952
2024-07-15 19:00:00,13.042474001094693,-0.005429666119320942,13.160919540229886
2024-07-15 20:00:00,11.981554460864805,-0.421231527093596,0.0
2024-07-15 21:00:00,11.505473453749314,-0.4711165845648604,0.0
2024-07-15 22:00:00,10.845320197044336,-0.43289545703338783,0.0
2024-07-15 23:00:00,10.152162014230978,-0.3147509578544061,0.0
2024-07-16 00:00:00,9.743021346469622,-0.5749261083743842,0.0
2024-07-16 01:00:00,9.300218938149971,-0.3902244116037219,0.0
2024-07-16 02:00:00,9.421072796934865,-1.2262287903667213,0.0
2024-07-16 03:00:00,9.027476737821566,-1.296102900930487,0.0
2024-07-16 04:00:00,9.96048166392994,-1.2436343732895456,-0.3404488232074439
2024-07-16 05:00:00,10.553858784893269,-0.8338806787082651,41.569239189928844
2024-07-16 06:00:00,12.160098522167488,-0.8619430760810072,134.2118226600985
2024-07-16 07:00:00,13.224192665571978,-1.0616639299397919,216.1160372194855
2024-07-16 08:00:00,13.779474548440067,-1.2157635467980297,256.00985221674875
2024-07-16 09:00:00,14.689436234263816,-1.5144280240831967,276.96113847837984
2024-07-16 10:00:00,15.411111111111111,-1.020848385331144,295.9069512862617
2024-07-16 11:00:00,15.22840722495895,0.6818938149972635,314.1269841269841
2024-07-16 12:00:00,14.547345374931584,1.8725670498084295,332.9529282977559
2024-07-16 13:00:00,13.568363437328959,2.130366721401204,300.9425287356322
2024-07-16 14:00:00,13.177011494252874,2.0138806787082646,305.0727969348659
2024-07-16 15:00:00,13.075916803503016,1.7003721948549533,297.86918445539135
2024-07-16 16:00:00,13.726600985221676,1.3491351943076078,270.0032840722496
2024-07-16 17:00:00,13.893705528188288,1.0274603174603172,196.6743295019157
2024-07-16 18:00:00,13.418336070060207,0.5153585112205801,97.52380952380952
2024-07-16 19:00:00,12.442474001094691,0.10457033388067893,13.160919540229886
2024-07-16 20:00:00,11.681554460864808,0.368768472906404,0.0
2024-07-16 21:00:00,11.105473453749315,0.06888341543513965,0.0
2024-07-16 22:00:00,10.745320197044334,-0.32289545703338796,0.0
2024-07-16 23:00:00,10.75216201423098,-1.004750957854406,0.0
2024-07-17 00:00:00,10.843021346469623,-1.5349261083743841,0.0
2024-07-17 01:00:00,10.000218938149974,-1.130224411603722,0.0
2024-07-17 02:00:00,9.621072796934865,-0.4762287903667213,0.0
2024-07-17 03:00:00,10.527476737821566,-0.4561029009304869,0.0
